Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,category
Madagascar,Soybeans,2010,5960.0,1513.0,241.89,20.31,Low
Madagascar,Soybeans,2011,5962.0,1513.0,310.36,20.33,Low
Madagascar,Soybeans,2012,6000.0,1513.0,377.71,19.78,Low
Madagascar,Soybeans,2013,5867.0,1513.0,507.94,19.34,Low
Madagascar,Sweet potatoes,1990,53407.0,1513.0,128.41,19.62,Low
Madagascar,Sweet potatoes,1991,50308.0,1513.0,131.0,19.79,Low
Madagascar,Sweet potatoes,1992,53107.0,1513.0,101.06,19.76,Low
Madagascar,Sweet potatoes,1993,51059.0,1513.0,109.41,19.95,Low
Madagascar,Sweet potatoes,1994,53846.0,1513.0,76.15,19.96,Low
Madagascar,Sweet potatoes,1995,59055.0,1513.0,73.08,19.96,Low
Madagascar,Sweet potatoes,1996,58140.0,1513.0,152.01,19.71,Low
Madagascar,Sweet potatoes,1997,56044.0,1513.0,139.89,19.97,Low
Madagascar,Sweet potatoes,1998,54255.0,1513.0,88.26,20.11,Low
Madagascar,Sweet potatoes,1999,56522.0,1513.0,49.52,19.82,Low
Madagascar,Sweet potatoes,2000,56319.0,1513.0,130.46,19.65,Low
Madagascar,Sweet potatoes,2001,57555.0,1513.0,87.59,20.12,Low
Madagascar,Sweet potatoes,2002,52178.0,1513.0,240.84,20.14,Low
Madagascar,Sweet potatoes,2004,51282.0,1513.0,68.01,19.87,Low
Madagascar,Sweet potatoes,2005,70897.0,1513.0,114.51,20.05,Low
Madagascar,Sweet potatoes,2006,72428.0,1513.0,109.39,20.09,Low
Madagascar,Sweet potatoes,2007,72814.0,1513.0,93.88,20.02,Low
Madagascar,Sweet potatoes,2008,71262.0,1513.0,112.11,19.79,Low
Madagascar,Sweet potatoes,2009,71721.0,1513.0,143.9,20.13,Low
Madagascar,Sweet potatoes,2010,72205.0,1513.0,241.89,20.31,Low
Madagascar,Sweet potatoes,2011,74011.0,1513.0,310.36,20.33,Low
Madagascar,Sweet potatoes,2012,75760.0,1513.0,377.71,19.78,Low
Madagascar,Sweet potatoes,2013,77058.0,1513.0,507.94,19.34,Low
Madagascar,Wheat,1990,20000.0,1513.0,128.41,19.62,Low
Madagascar,Wheat,1991,22500.0,1513.0,131.0,19.79,Low
Madagascar,Wheat,1992,25000.0,1513.0,101.06,19.76,Low
Madagascar,Wheat,1993,26667.0,1513.0,109.41,19.95,Low
Madagascar,Wheat,1994,20000.0,1513.0,76.15,19.96,Low
Madagascar,Wheat,1995,20000.0,1513.0,73.08,19.96,Low
Madagascar,Wheat,1996,20000.0,1513.0,152.01,19.71,Low
Madagascar,Wheat,1997,25000.0,1513.0,139.89,19.97,Low
Madagascar,Wheat,1998,25000.0,1513.0,88.26,20.11,Low
Madagascar,Wheat,1999,23480.0,1513.0,49.52,19.82,Low
Madagascar,Wheat,2000,23442.0,1513.0,130.46,19.65,Low
Madagascar,Wheat,2001,23810.0,1513.0,87.59,20.12,Low
Madagascar,Wheat,2002,23462.0,1513.0,240.84,20.14,Low
Madagascar,Wheat,2004,23454.0,1513.0,68.01,19.87,Low
Madagascar,Wheat,2005,23440.0,1513.0,114.51,20.05,Low
Madagascar,Wheat,2006,23256.0,1513.0,109.39,20.09,Low
Madagascar,Wheat,2007,24444.0,1513.0,93.88,20.02,Low
Madagascar,Wheat,2008,23810.0,1513.0,112.11,19.79,Low
Madagascar,Wheat,2009,23859.0,1513.0,143.9,20.13,Low
Madagascar,Wheat,2010,23982.0,1513.0,241.89,20.31,Low
Madagascar,Wheat,2011,23968.0,1513.0,310.36,20.33,Low
Madagascar,Wheat,2012,24045.0,1513.0,377.71,19.78,Low
Madagascar,Wheat,2013,24122.0,1513.0,507.94,19.34,Low
Malawi,Cassava,1990,23536.0,1181.0,173.19,20.86,Low
Malawi,Cassava,1991,23432.0,1181.0,173.19,20.4,Low
Malawi,Cassava,1992,20140.0,1181.0,173.19,20.89,Low
Malawi,Cassava,1993,28781.0,1181.0,173.19,20.43,Low
Malawi,Cassava,1994,34660.0,1181.0,173.19,20.59,Low
Malawi,Cassava,1995,34669.0,1181.0,173.19,20.86,Low
Malawi,Cassava,1996,45875.0,1181.0,173.19,20.47,Low
Malawi,Cassava,1997,57249.0,1181.0,173.19,20.62,Low
Malawi,Cassava,1998,54939.0,1181.0,131.59,20.92,Low
Malawi,Cassava,1999,54563.0,1181.0,123.64,20.26,Low
Malawi,Cassava,2000,154605.0,1181.0,220.22,20.22,Low
Malawi,Cassava,2001,169416.0,1181.0,177.24,20.59,Medium
Malawi,Cassava,2002,149635.0,1181.0,134.25,20.76,Low
Malawi,Cassava,2004,161644.0,1181.0,48.28,20.44,Low
Malawi,Cassava,2005,142995.0,1181.0,295.51,21.37,Low
Malawi,Cassava,2006,173116.0,1181.0,202.35,20.63,Medium
Malawi,Cassava,2007,187722.0,1181.0,524.46,20.67,Medium
Malawi,Cassava,2008,190760.0,1181.0,624.52,20.42,Medium
Malawi,Cassava,2009,202912.0,1181.0,736.25,20.68,Medium
Malawi,Cassava,2010,204311.0,1181.0,584.12,21.34,Medium
Malawi,Cassava,2011,215408.0,1181.0,553.57,20.92,Medium
Malawi,Cassava,2012,223883.0,1181.0,775.83,20.42,Medium
Malawi,Cassava,2013,228041.0,1181.0,1500.27,19.68,Medium
Malawi,Maize,1990,9993.0,1181.0,173.19,20.86,Low
Malawi,Maize,1991,11419.0,1181.0,173.19,20.4,Low
Malawi,Maize,1992,4802.0,1181.0,173.19,20.89,Low
Malawi,Maize,1993,15327.0,1181.0,173.19,20.43,Low
Malawi,Maize,1994,9209.0,1181.0,173.19,20.59,Low
Malawi,Maize,1995,13517.0,1181.0,173.19,20.86,Low
Malawi,Maize,1996,14433.0,1181.0,173.19,20.47,Low
Malawi,Maize,1997,10959.0,1181.0,173.19,20.62,Low
Malawi,Maize,1998,13711.0,1181.0,131.59,20.92,Low
Malawi,Maize,1999,18109.0,1181.0,123.64,20.26,Low
Malawi,Maize,2000,17428.0,1181.0,220.22,20.22,Low
Malawi,Maize,2001,11845.0,1181.0,177.24,20.59,Low
Malawi,Maize,2002,10460.0,1181.0,134.25,20.76,Low
Malawi,Maize,2004,10460.0,1181.0,48.28,20.44,Low
Malawi,Maize,2005,8093.0,1181.0,295.51,21.37,Low
Malawi,Maize,2006,14814.0,1181.0,202.35,20.63,Low
Malawi,Maize,2007,26547.0,1181.0,524.46,20.67,Low
Malawi,Maize,2008,16498.0,1181.0,624.52,20.42,Low
Malawi,Maize,2009,22265.0,1181.0,736.25,20.68,Low
Malawi,Maize,2010,20158.0,1181.0,584.12,21.34,Low
Malawi,Maize,2011,22079.0,1181.0,553.57,20.92,Low
Malawi,Maize,2012,21932.0,1181.0,775.83,20.42,Low
Malawi,Maize,2013,21708.0,1181.0,1500.27,19.68,Low
Malawi,Plantains and others,1990,40179.0,1181.0,173.19,20.86,Low
Malawi,Plantains and others,1991,40000.0,1181.0,173.19,20.4,Low
Malawi,Plantains and others,1992,39362.0,1181.0,173.19,20.89,Low
Malawi,Plantains and others,1993,38789.0,1181.0,173.19,20.43,Low
Malawi,Plantains and others,1994,38004.0,1181.0,173.19,20.59,Low
Malawi,Plantains and others,1995,38004.0,1181.0,173.19,20.86,Low
Malawi,Plantains and others,1996,38480.0,1181.0,173.19,20.47,Low
Malawi,Plantains and others,1997,38907.0,1181.0,173.19,20.62,Low
Malawi,Plantains and others,1998,42756.0,1181.0,131.59,20.92,Low
Malawi,Plantains and others,1999,48810.0,1181.0,123.64,20.26,Low
Malawi,Plantains and others,2000,57895.0,1181.0,220.22,20.22,Low
Malawi,Plantains and others,2001,65714.0,1181.0,177.24,20.59,Low
Malawi,Plantains and others,2002,75000.0,1181.0,134.25,20.76,Low
Malawi,Plantains and others,2004,100000.0,1181.0,48.28,20.44,Low
Malawi,Plantains and others,2005,96875.0,1181.0,295.51,21.37,Low
Malawi,Plantains and others,2006,94118.0,1181.0,202.35,20.63,Low
Malawi,Plantains and others,2007,94286.0,1181.0,524.46,20.67,Low
Malawi,Plantains and others,2008,95374.0,1181.0,624.52,20.42,Low
Malawi,Plantains and others,2009,96524.0,1181.0,736.25,20.68,Low
Malawi,Plantains and others,2010,97581.0,1181.0,584.12,21.34,Low
Malawi,Plantains and others,2011,98694.0,1181.0,553.57,20.92,Low
Malawi,Plantains and others,2012,100000.0,1181.0,775.83,20.42,Low
Malawi,Plantains and others,2013,100966.0,1181.0,1500.27,19.68,Low
Malawi,Potatoes,1990,102044.0,1181.0,173.19,20.86,Low
Malawi,Potatoes,1991,66730.0,1181.0,173.19,20.4,Low
Malawi,Potatoes,1992,135970.0,1181.0,173.19,20.89,Low
Malawi,Potatoes,1993,90947.0,1181.0,173.19,20.43,Low
Malawi,Potatoes,1994,85376.0,1181.0,173.19,20.59,Low
Malawi,Potatoes,1995,58002.0,1181.0,173.19,20.86,Low
Malawi,Potatoes,1996,90293.0,1181.0,173.19,20.47,Low
Malawi,Potatoes,1997,95765.0,1181.0,173.19,20.62,Low
Malawi,Potatoes,1998,104774.0,1181.0,131.59,20.92,Low
Malawi,Potatoes,1999,112207.0,1181.0,123.64,20.26,Low
Malawi,Potatoes,2000,114561.0,1181.0,220.22,20.22,Low
Malawi,Potatoes,2001,135370.0,1181.0,177.24,20.59,Low
Malawi,Potatoes,2002,126773.0,1181.0,134.25,20.76,Low
Malawi,Potatoes,2004,120873.0,1181.0,48.28,20.44,Low
Malawi,Potatoes,2005,90371.0,1181.0,295.51,21.37,Low
Malawi,Potatoes,2006,133445.0,1181.0,202.35,20.63,Low
Malawi,Potatoes,2007,151922.0,1181.0,524.46,20.67,Low
Malawi,Potatoes,2008,146009.0,1181.0,624.52,20.42,Low
Malawi,Potatoes,2009,161923.0,1181.0,736.25,20.68,Low
Malawi,Potatoes,2010,160600.0,1181.0,584.12,21.34,Low
Malawi,Potatoes,2011,159930.0,1181.0,553.57,20.92,Low
Malawi,Potatoes,2012,172009.0,1181.0,775.83,20.42,Medium
Malawi,Potatoes,2013,175414.0,1181.0,1500.27,19.68,Medium
Malawi,"Rice, paddy",1990,14903.0,1181.0,173.19,20.86,Low
Malawi,"Rice, paddy",1991,19237.0,1181.0,173.19,20.4,Low
Malawi,"Rice, paddy",1992,13046.0,1181.0,173.19,20.89,Low
Malawi,"Rice, paddy",1993,16834.0,1181.0,173.19,20.43,Low
Malawi,"Rice, paddy",1994,15195.0,1181.0,173.19,20.59,Low
Malawi,"Rice, paddy",1995,15635.0,1181.0,173.19,20.86,Low
Malawi,"Rice, paddy",1996,17619.0,1181.0,173.19,20.47,Low
Malawi,"Rice, paddy",1997,16273.0,1181.0,173.19,20.62,Low
Malawi,"Rice, paddy",1998,16409.0,1181.0,131.59,20.92,Low
Malawi,"Rice, paddy",1999,20279.0,1181.0,123.64,20.26,Low
Malawi,"Rice, paddy",2000,16451.0,1181.0,220.22,20.22,Low
Malawi,"Rice, paddy",2001,18576.0,1181.0,177.24,20.59,Low
Malawi,"Rice, paddy",2002,16425.0,1181.0,134.25,20.76,Low
Malawi,"Rice, paddy",2004,11681.0,1181.0,48.28,20.44,Low
Malawi,"Rice, paddy",2005,8424.0,1181.0,295.51,21.37,Low
Malawi,"Rice, paddy",2006,17576.0,1181.0,202.35,20.63,Low
Malawi,"Rice, paddy",2007,19481.0,1181.0,524.46,20.67,Low
Malawi,"Rice, paddy",2008,18200.0,1181.0,624.52,20.42,Low
Malawi,"Rice, paddy",2009,21259.0,1181.0,736.25,20.68,Low
Malawi,"Rice, paddy",2010,18631.0,1181.0,584.12,21.34,Low
Malawi,"Rice, paddy",2011,19125.0,1181.0,553.57,20.92,Low
Malawi,"Rice, paddy",2012,18453.0,1181.0,775.83,20.42,Low
Malawi,"Rice, paddy",2013,19174.0,1181.0,1500.27,19.68,Low
Malawi,Sorghum,1990,5015.0,1181.0,173.19,20.86,Low
Malawi,Sorghum,1991,5979.0,1181.0,173.19,20.4,Low
Malawi,Sorghum,1992,1430.0,1181.0,173.19,20.89,Low
Malawi,Sorghum,1993,4921.0,1181.0,173.19,20.43,Low
Malawi,Sorghum,1994,3059.0,1181.0,173.19,20.59,Low
Malawi,Sorghum,1995,7261.0,1181.0,173.19,20.86,Low
Malawi,Sorghum,1996,7196.0,1181.0,173.19,20.47,Low
Malawi,Sorghum,1997,4712.0,1181.0,173.19,20.62,Low
Malawi,Sorghum,1998,6105.0,1181.0,131.59,20.92,Low
Malawi,Sorghum,1999,6980.0,1181.0,123.64,20.26,Low
Malawi,Sorghum,2000,6687.0,1181.0,220.22,20.22,Low
Malawi,Sorghum,2001,6804.0,1181.0,177.24,20.59,Low
Malawi,Sorghum,2002,7197.0,1181.0,134.25,20.76,Low
Malawi,Sorghum,2004,6446.0,1181.0,48.28,20.44,Low
Malawi,Sorghum,2005,2656.0,1181.0,295.51,21.37,Low
Malawi,Sorghum,2006,7688.0,1181.0,202.35,20.63,Low
Malawi,Sorghum,2007,8593.0,1181.0,524.46,20.67,Low
Malawi,Sorghum,2008,8314.0,1181.0,624.52,20.42,Low
Malawi,Sorghum,2009,7968.0,1181.0,736.25,20.68,Low
Malawi,Sorghum,2010,6094.0,1181.0,584.12,21.34,Low
Malawi,Sorghum,2011,8184.0,1181.0,553.57,20.92,Low
Malawi,Sorghum,2012,8335.0,1181.0,775.83,20.42,Low
Malawi,Sorghum,2013,9647.0,1181.0,1500.27,19.68,Low
Malawi,Soybeans,2004,6447.0,1181.0,48.28,20.44,Low
Malawi,Soybeans,2005,5797.0,1181.0,295.51,21.37,Low
Malawi,Soybeans,2006,7639.0,1181.0,202.35,20.63,Low
Malawi,Soybeans,2007,8972.0,1181.0,524.46,20.67,Low
Malawi,Soybeans,2008,8722.0,1181.0,624.52,20.42,Low
Malawi,Soybeans,2009,9804.0,1181.0,736.25,20.68,Low
Malawi,Soybeans,2010,9757.0,1181.0,584.12,21.34,Low
Malawi,Soybeans,2011,9977.0,1181.0,553.57,20.92,Low
Malawi,Soybeans,2012,10433.0,1181.0,775.83,20.42,Low
Malawi,Soybeans,2013,9791.0,1181.0,1500.27,19.68,Low
Malawi,Wheat,1990,7735.0,1181.0,173.19,20.86,Low
Malawi,Wheat,1991,5870.0,1181.0,173.19,20.4,Low
Malawi,Wheat,1992,4239.0,1181.0,173.19,20.89,Low
Malawi,Wheat,1993,6306.0,1181.0,173.19,20.43,Low
Malawi,Wheat,1994,2244.0,1181.0,173.19,20.59,Low
Malawi,Wheat,1995,6865.0,1181.0,173.19,20.86,Low
Malawi,Wheat,1996,8619.0,1181.0,173.19,20.47,Low
Malawi,Wheat,1997,5896.0,1181.0,173.19,20.62,Low
Malawi,Wheat,1998,7418.0,1181.0,131.59,20.92,Low
Malawi,Wheat,1999,7877.0,1181.0,123.64,20.26,Low
Malawi,Wheat,2000,7968.0,1181.0,220.22,20.22,Low
Malawi,Wheat,2001,8989.0,1181.0,177.24,20.59,Low
Malawi,Wheat,2002,5588.0,1181.0,134.25,20.76,Low
Malawi,Wheat,2004,7537.0,1181.0,48.28,20.44,Low
Malawi,Wheat,2005,8707.0,1181.0,295.51,21.37,Low
Malawi,Wheat,2006,12071.0,1181.0,202.35,20.63,Low
Malawi,Wheat,2007,22968.0,1181.0,524.46,20.67,Low
Malawi,Wheat,2008,16133.0,1181.0,624.52,20.42,Low
Malawi,Wheat,2009,15006.0,1181.0,736.25,20.68,Low
Malawi,Wheat,2010,15123.0,1181.0,584.12,21.34,Low
Malawi,Wheat,2011,15214.0,1181.0,553.57,20.92,Low
Malawi,Wheat,2012,15104.0,1181.0,775.83,20.42,Low
Malawi,Wheat,2013,14058.0,1181.0,1500.27,19.68,Low
Malaysia,Cassava,1990,97297.0,2875.0,39406.48,27.21,Low
Malaysia,Cassava,1991,103125.0,2875.0,39406.48,27.04,Low
Malaysia,Cassava,1992,103333.0,2875.0,39406.48,27.05,Low
Malaysia,Cassava,1993,111111.0,2875.0,39406.48,26.99,Low
Malaysia,Cassava,1994,112000.0,2875.0,39406.48,27.0,Low
Malaysia,Cassava,1995,115000.0,2875.0,39406.48,27.05,Low
Malaysia,Cassava,1996,114286.0,2875.0,39406.48,27.04,Low
Malaysia,Cassava,1997,123333.0,2875.0,39406.48,27.29,Low
Malaysia,Cassava,1998,141667.0,2875.0,39406.48,27.89,Low
Malaysia,Cassava,1999,150000.0,2875.0,39406.48,26.95,Low
Malaysia,Cassava,2000,141176.0,2875.0,39406.48,27.14,Low
Malaysia,Cassava,2001,157143.0,2875.0,39406.48,27.24,Low
Malaysia,Cassava,2002,172414.0,2875.0,39406.48,27.57,Medium
Malaysia,Cassava,2004,202500.0,2875.0,39406.48,27.35,Medium
Malaysia,Cassava,2005,222857.0,2875.0,39406.48,27.59,Medium
Malaysia,Cassava,2006,233333.0,2875.0,39406.48,27.29,Medium
Malaysia,Cassava,2007,161565.0,2875.0,46868.35,27.23,Low
Malaysia,Cassava,2008,152025.0,2875.0,54821.91,27.12,Low
Malaysia,Cassava,2009,222790.0,2875.0,52464.19,27.47,Medium
Malaysia,Cassava,2010,134298.0,2875.0,60194.83,27.69,Low
Malaysia,Cassava,2011,127912.0,2875.0,41562.16,27.27,Low
Malaysia,Cassava,2012,275589.0,2875.0,49810.48,27.36,Medium
Malaysia,Cassava,2013,155321.0,2875.0,61445.6,27.8,Low
Malaysia,Maize,1990,17500.0,2875.0,39406.48,27.21,Low
Malaysia,Maize,1991,17500.0,2875.0,39406.48,27.04,Low
Malaysia,Maize,1992,17143.0,2875.0,39406.48,27.05,Low
Malaysia,Maize,1993,19000.0,2875.0,39406.48,26.99,Low
Malaysia,Maize,1994,20000.0,2875.0,39406.48,27.0,Low
Malaysia,Maize,1995,18696.0,2875.0,39406.48,27.05,Low
Malaysia,Maize,1996,18000.0,2875.0,39406.48,27.04,Low
Malaysia,Maize,1997,18462.0,2875.0,39406.48,27.29,Low
Malaysia,Maize,1998,18519.0,2875.0,39406.48,27.89,Low
Malaysia,Maize,1999,21111.0,2875.0,39406.48,26.95,Low
Malaysia,Maize,2000,24074.0,2875.0,39406.48,27.14,Low
Malaysia,Maize,2001,30455.0,2875.0,39406.48,27.24,Low
Malaysia,Maize,2002,30435.0,2875.0,39406.48,27.57,Low
Malaysia,Maize,2004,30000.0,2875.0,39406.48,27.35,Low
Malaysia,Maize,2005,30000.0,2875.0,39406.48,27.59,Low
Malaysia,Maize,2006,32000.0,2875.0,39406.48,27.29,Low
Malaysia,Maize,2007,48554.0,2875.0,46868.35,27.23,Low
Malaysia,Maize,2008,52192.0,2875.0,54821.91,27.12,Low
Malaysia,Maize,2009,50719.0,2875.0,52464.19,27.47,Low
Malaysia,Maize,2010,55351.0,2875.0,60194.83,27.69,Low
Malaysia,Maize,2011,61320.0,2875.0,41562.16,27.27,Low
Malaysia,Maize,2012,89681.0,2875.0,49810.48,27.36,Low
Malaysia,Maize,2013,88991.0,2875.0,61445.6,27.8,Low
Malaysia,"Rice, paddy",1990,27694.0,2875.0,39406.48,27.21,Low
Malaysia,"Rice, paddy",1991,28178.0,2875.0,39406.48,27.04,Low
Malaysia,"Rice, paddy",1992,29918.0,2875.0,39406.48,27.05,Low
Malaysia,"Rice, paddy",1993,30348.0,2875.0,39406.48,26.99,Low
Malaysia,"Rice, paddy",1994,30614.0,2875.0,39406.48,27.0,Low
Malaysia,"Rice, paddy",1995,31619.0,2875.0,39406.48,27.05,Low
Malaysia,"Rice, paddy",1996,32510.0,2875.0,39406.48,27.04,Low
Malaysia,"Rice, paddy",1997,30676.0,2875.0,39406.48,27.29,Low
Malaysia,"Rice, paddy",1998,28829.0,2875.0,39406.48,27.89,Low
Malaysia,"Rice, paddy",1999,29415.0,2875.0,39406.48,26.95,Low
Malaysia,"Rice, paddy",2000,30640.0,2875.0,39406.48,27.14,Low
Malaysia,"Rice, paddy",2001,31101.0,2875.0,39406.48,27.24,Low
Malaysia,"Rice, paddy",2002,32385.0,2875.0,39406.48,27.57,Low
Malaysia,"Rice, paddy",2004,33260.0,2875.0,39406.48,27.35,Low
Malaysia,"Rice, paddy",2005,34221.0,2875.0,39406.48,27.59,Low
Malaysia,"Rice, paddy",2006,33907.0,2875.0,39406.48,27.29,Low
Malaysia,"Rice, paddy",2007,35277.0,2875.0,46868.35,27.23,Low
Malaysia,"Rice, paddy",2008,35836.0,2875.0,54821.91,27.12,Low
Malaysia,"Rice, paddy",2009,37205.0,2875.0,52464.19,27.47,Low
Malaysia,"Rice, paddy",2010,36361.0,2875.0,60194.83,27.69,Low
Malaysia,"Rice, paddy",2011,37468.0,2875.0,41562.16,27.27,Low
Malaysia,"Rice, paddy",2012,37972.0,2875.0,49810.48,27.36,Low
Malaysia,"Rice, paddy",2013,38763.0,2875.0,61445.6,27.8,Low
Malaysia,Soybeans,1990,3333.0,2875.0,39406.48,27.21,Low
Malaysia,Sweet potatoes,1990,110000.0,2875.0,39406.48,27.21,Low
Malaysia,Sweet potatoes,1991,110000.0,2875.0,39406.48,27.04,Low
Malaysia,Sweet potatoes,1992,110000.0,2875.0,39406.48,27.05,Low
Malaysia,Sweet potatoes,1993,110000.0,2875.0,39406.48,26.99,Low
Malaysia,Sweet potatoes,1994,110000.0,2875.0,39406.48,27.0,Low
Malaysia,Sweet potatoes,1995,110000.0,2875.0,39406.48,27.05,Low
Malaysia,Sweet potatoes,1996,109375.0,2875.0,39406.48,27.04,Low
Malaysia,Sweet potatoes,1997,111111.0,2875.0,39406.48,27.29,Low
Malaysia,Sweet potatoes,1998,112000.0,2875.0,39406.48,27.89,Low
Malaysia,Sweet potatoes,1999,108696.0,2875.0,39406.48,26.95,Low
Malaysia,Sweet potatoes,2000,111111.0,2875.0,39406.48,27.14,Low
Malaysia,Sweet potatoes,2001,113900.0,2875.0,39406.48,27.24,Low
Malaysia,Sweet potatoes,2002,108800.0,2875.0,39406.48,27.57,Low
Malaysia,Sweet potatoes,2004,120523.0,2875.0,39406.48,27.35,Low
Malaysia,Sweet potatoes,2005,126406.0,2875.0,39406.48,27.59,Low
Malaysia,Sweet potatoes,2006,142868.0,2875.0,39406.48,27.29,Low
Malaysia,Sweet potatoes,2007,162751.0,2875.0,46868.35,27.23,Low
Malaysia,Sweet potatoes,2008,139251.0,2875.0,54821.91,27.12,Low
Malaysia,Sweet potatoes,2009,103094.0,2875.0,52464.19,27.47,Low
Malaysia,Sweet potatoes,2010,106534.0,2875.0,60194.83,27.69,Low
Malaysia,Sweet potatoes,2011,119255.0,2875.0,41562.16,27.27,Low
Malaysia,Sweet potatoes,2012,215175.0,2875.0,49810.48,27.36,Medium
Malaysia,Sweet potatoes,2013,166824.0,2875.0,61445.6,27.8,Low
Mali,Cassava,1990,72500.0,282.0,95.7,27.61,Low
Mali,Cassava,1991,72859.0,282.0,54.63,27.58,Low
Mali,Cassava,1992,74000.0,282.0,35.42,27.2,Low
Mali,Cassava,1993,73250.0,282.0,33.19,27.55,Low
Mali,Cassava,1994,73436.0,282.0,30.96,27.05,Low
Mali,Cassava,1995,74061.0,282.0,28.73,27.25,Low
Mali,Cassava,1996,90000.0,282.0,26.51,27.64,Low
Mali,Cassava,1997,100000.0,282.0,24.28,27.38,Low
Mali,Cassava,1998,109509.0,282.0,22.05,28.08,Low
Mali,Cassava,1999,94328.0,282.0,19.82,27.26,Low
Mali,Cassava,2000,115886.0,282.0,17.59,27.51,Low
Mali,Cassava,2001,89909.0,282.0,15.36,27.79,Low
Mali,Cassava,2002,115892.0,282.0,13.13,28.18,Low
Mali,Cassava,2004,178976.0,282.0,8.67,28.07,Medium
Mali,Cassava,2005,146798.0,282.0,14.84,28.13,Low
Mali,Cassava,2006,180178.0,282.0,11.87,27.62,Medium
Mali,Cassava,2007,162236.0,282.0,7.72,27.94,Low
Mali,Cassava,2008,158875.0,282.0,9.99,27.62,Low
Mali,Cassava,2009,180749.0,282.0,4.12,27.89,Medium
Mali,Cassava,2010,153919.0,282.0,3.84,28.18,Low
Mali,Cassava,2011,155504.0,282.0,3.25,27.79,Low
Mali,Cassava,2012,156860.0,282.0,1.52,27.39,Low
Mali,Cassava,2013,155621.0,282.0,1.52,28.53,Low
Mali,Maize,1990,11566.0,282.0,95.7,27.61,Low
Mali,Maize,1991,13824.0,282.0,54.63,27.58,Low
Mali,Maize,1992,10050.0,282.0,35.42,27.2,Low
Mali,Maize,1993,11029.0,282.0,33.19,27.55,Low
Mali,Maize,1994,11347.0,282.0,30.96,27.05,Low
Mali,Maize,1995,12843.0,282.0,28.73,27.25,Low
Mali,Maize,1996,15845.0,282.0,26.51,27.64,Low
Mali,Maize,1997,16930.0,282.0,24.28,27.38,Low
Mali,Maize,1998,16416.0,282.0,22.05,28.08,Low
Mali,Maize,1999,14541.0,282.0,19.82,27.26,Low
Mali,Maize,2000,13322.0,282.0,17.59,27.51,Low
Mali,Maize,2001,11585.0,282.0,15.36,27.79,Low
Mali,Maize,2002,11478.0,282.0,13.13,28.18,Low
Mali,Maize,2004,18210.0,282.0,8.67,28.07,Low
Mali,Maize,2005,14933.0,282.0,14.84,28.13,Low
Mali,Maize,2006,17134.0,282.0,11.87,27.62,Low
Mali,Maize,2007,16831.0,282.0,7.72,27.94,Low
Mali,Maize,2008,19732.0,282.0,9.99,27.62,Low
Mali,Maize,2009,33349.0,282.0,4.12,27.89,Low
Mali,Maize,2010,26886.0,282.0,3.84,28.18,Low
Mali,Maize,2011,14037.0,282.0,3.25,27.79,Low
Mali,Maize,2012,24427.0,282.0,1.52,27.39,Low
Mali,Maize,2013,25927.0,282.0,1.52,28.53,Low
Mali,Potatoes,1990,180000.0,282.0,95.7,27.61,Medium
Mali,Potatoes,1991,175000.0,282.0,54.63,27.58,Medium
Mali,Potatoes,1992,178057.0,282.0,35.42,27.2,Medium
Mali,Potatoes,1993,180000.0,282.0,33.19,27.55,Medium
Mali,Potatoes,1994,181975.0,282.0,30.96,27.05,Medium
Mali,Potatoes,1995,182175.0,282.0,28.73,27.25,Medium
Mali,Potatoes,1996,182682.0,282.0,26.51,27.64,Medium
Mali,Potatoes,1997,183335.0,282.0,24.28,27.38,Medium
Mali,Potatoes,1998,183333.0,282.0,22.05,28.08,Medium
Mali,Potatoes,1999,186268.0,282.0,19.82,27.26,Medium
Mali,Potatoes,2000,187278.0,282.0,17.59,27.51,Medium
Mali,Potatoes,2001,185714.0,282.0,15.36,27.79,Medium
Mali,Potatoes,2002,180217.0,282.0,13.13,28.18,Medium
Mali,Potatoes,2004,163954.0,282.0,8.67,28.07,Low
Mali,Potatoes,2005,194956.0,282.0,14.84,28.13,Medium
Mali,Potatoes,2006,238984.0,282.0,11.87,27.62,Medium
Mali,Potatoes,2007,240551.0,282.0,7.72,27.94,Medium
Mali,Potatoes,2008,239915.0,282.0,9.99,27.62,Medium
Mali,Potatoes,2009,237913.0,282.0,4.12,27.89,Medium
Mali,Potatoes,2010,220473.0,282.0,3.84,28.18,Medium
Mali,Potatoes,2011,204721.0,282.0,3.25,27.79,Medium
Mali,Potatoes,2012,198983.0,282.0,1.52,27.39,Medium
Mali,Potatoes,2013,193555.0,282.0,1.52,28.53,Medium
Mali,"Rice, paddy",1990,14360.0,282.0,95.7,27.61,Low
Mali,"Rice, paddy",1991,17274.0,282.0,54.63,27.58,Low
Mali,"Rice, paddy",1992,17583.0,282.0,35.42,27.2,Low
Mali,"Rice, paddy",1993,17350.0,282.0,33.19,27.55,Low
Mali,"Rice, paddy",1994,16518.0,282.0,30.96,27.05,Low
Mali,"Rice, paddy",1995,15484.0,282.0,28.73,27.25,Low
Mali,"Rice, paddy",1996,19140.0,282.0,26.51,27.64,Low
Mali,"Rice, paddy",1997,17554.0,282.0,24.28,27.38,Low
Mali,"Rice, paddy",1998,21991.0,282.0,22.05,28.08,Low
